N Surplus,Commercial N (CN),Manure N (MN),Fixed N (FN),Grain N (GN)
18.04412583412102,87.80831408775981,12.2130313221709,136.65878414139976,218.63600371720946
6.082786782487176,88.6969696969697,14.108647550505049,99.70406518559506,196.42689565058265
3.8443254728394436,89.06037735849057,14.807059867924524,91.59797198609897,191.62108373967462
11.807034502035208,100.52272727272727,17.56985274147727,70.95348661131362,177.23903212348296
5.993066424448642,85.11994784876141,16.905788872229465,95.0101057728236,191.04277606936583
19.295594184599906,82.87368421052632,17.847768157894734,129.56198942950806,210.98784761332922
,,,,
,,,,
11.959108110092643,102.8702036949313,10.243146636665086,93.5456262005321,194.69986842203585
8.404033634185708,106.91440404970088,10.768521774045096,75.50660025217041,184.78549244173067
12.758085520718936,101.81553398058253,12.221705378640777,89.70944465284211,190.9885984913465
8.252958167990016,103.04878048780488,13.148013826829267,83.3571477622316,191.30098390887574
16.086672959025947,101.82352941176471,14.083403730392156,95.09744017000114,194.91770035313206
11.145226895904472,103.52,15.253429437500001,80.55222493163085,188.1804274732264
11.209489108546592,102.22926829268293,15.581238910975609,84.94985476181112,191.55087285692306
6.417306516682515,104.86440677966101,16.162818721549638,72.73839986868711,187.34831885321523
13.504500226117045,104.44096385542169,16.77633809759036,80.99689377715745,188.70969550405246
9.465500645953767,104.23076923076923,17.425760790865382,73.695540336903,185.88656971258385
20.362829050689527,111.77966101694915,18.24710088983051,80.66118271662452,190.32511557271465
12.970602971016888,108.33980582524272,18.729430980582524,69.55462740027008,183.65326123507845
4.780591684294194,109.70361445783132,19.028911953012045,59.122600697050565,183.07453542359974
17.6364307069004,107.21479713603819,19.277974599045347,74.12743294787927,182.98377397606242
28.644147221273585,109.71958666040395,19.393950806716767,92.5161090213481,192.98549926719525
35.633463857904985,112.04225352112677,19.808490962441315,100.54621689232938,196.7634975179925
19.531681962493508,110.94736842105263,19.445138630169172,80.67091585573479,191.53174094446308
12.761959342764015,107.96045197740114,19.099069802259887,73.71237197769192,188.0099344145889
10.640321888548016,105.16793893129771,18.966409119751905,70.92736967349295,184.42139583599456
8.979413205278234,110.24245374878286,18.958501835443037,64.46617786717165,184.6877202461193
17.90853398820002,104.81065088757397,18.80075543639053,86.08064883410054,191.78352116986503
19.781548008258994,109.23042836041358,18.372772663712457,83.57846336748052,191.40011638334755
9.791393358142358,107.3980343980344,17.937233678132674,68.88524054113745,184.42911525916216
5.108298003284034,104.39826191189691,5.227848951153731,88.70073272648695,193.21854558625355
11.156866118670479,105.84711481261154,5.669537894854254,95.41807996339543,195.77786655219074
3.2934826108169375,102.96491228070175,6.045801419590643,80.81683098024088,186.53406206971633
-2.1567407790292634,103.93023255813954,6.4803184033430234,72.30272177475786,184.87001351526968
3.0443532676214886,102.22448979591837,6.970247743440233,83.0421461973563,189.1925304690934
3.567285772611399,103.96470588235294,7.506942415441175,79.02447867184888,186.9288411970316
2.3819384612096144,104.4186046511628,7.679971313226743,79.11759448282999,188.8342319860099
-1.2359128199656482,106.37209302325581,7.940290239098838,72.17066650381035,187.71896258613066
6.18238953739376,107.08695652173913,8.176839283333333,80.09469070288591,189.17609697056463
3.958237410088401,106.37209302325581,8.460928090843023,76.39063696364008,187.26542066765052
6.440056601046649,116.87878787878788,8.658323156565656,67.36726500302028,186.46431943732716
4.38133274149223,110.84,8.640848034285714,68.42598459518976,183.52549988798324
-6.758247522304117,111.8,8.709956143571429,55.07894665669056,182.3471503225661
9.858270540722117,112.07163323782235,8.804219164756447,74.32102165202777,185.33860351388444
18.94282218416751,116.75,8.797898655539774,82.39968086650195,189.00475733787422
20.40433038382659,114.26315789473684,8.879226642958749,89.48623812483274,192.22429227870174
6.448937116545238,111.34957020057307,9.562821914756446,74.37793064111497,188.84138563989924
0.9281394460743115,108.915611814346,9.996628780590717,67.53301310090316,185.51711424976557
10.156451556351072,108.93794076163611,10.635199477433005,80.03717690255206,189.4538655852701
6.94016121001539,113.13333333333334,11.073763605555556,66.94596093800938,184.2128966668829
8.932520886972242,109.1980198019802,11.889481135077792,76.66076284564053,188.8157428957263
5.950610583176768,110.11722141823444,12.791051416787264,67.70124597666602,184.65890822851097
18.045160167068047,112.23255813953489,13.475828336482559,83.74161856567959,191.404844874629
7.723222703683518,109.1527446300716,7.892314856801908,81.46000643183223,190.7818432150222
18.50432280754248,111.26737967914438,7.770501510695187,95.36426394614256,195.89782232843964
4.4905900310463664,107.51162790697674,8.079483085271319,64.97656883902883,176.07708980023054
2.5300785586896666,108.51750972762646,8.30621002529183,72.0448393177611,186.33848051198973
0.8070559271527884,105.94117647058823,8.56817771372549,69.23007398993319,182.93237224709412
3.5797736891778698,107.35856573705179,8.904679910358567,70.49660200617033,183.18007396440282
1.1495687089315538,109.300395256917,8.72079999505929,67.73977594042348,184.61140248346823
0.7855976214354996,110.33333333333333,8.641468809523808,69.61141914565458,187.8006236670762
9.448379891773527,113.37721021611002,8.443763777013753,75.3191872499261,187.69178135127635
2.364219004952332,111.0398406374502,8.44711403386454,66.2848847019734,183.40762036833578
4.571738284067578,124.30538922155688,8.349354745508982,54.58278154995438,182.66578723295265
6.452091618180788,113.625250501002,9.471964271543085,68.1065938856758,184.75171704004012
-7.219008568204089,119.0120240480962,10.561109449899797,43.52086374311651,180.3130058093166
14.9225054401862,115.98196392785572,11.650254628256512,60.749011318673,173.45872443459902
17.26909405445943,122.504,12.713921007,64.67851593525299,182.62734288779356
25.995660210073254,121.70541082164328,13.82854498496994,77.59330775687884,187.13160335341883
10.383794267914197,118.9753086419753,13.96268283127572,62.74592578341603,185.30012298875286
11.306905167221174,118.78702570379437,13.60931000509996,65.5690477935226,186.65847833519575
9.419650243150926,116.8529411764706,13.391960116421567,64.30875589129427,185.1340069410355
9.590713703869085,122.94594594594595,13.190261223382475,54.079078905057706,180.62457237051706
15.049733544893542,118.42196045435423,13.309935822465293,70.51157569889754,187.19373843082352
8.537993507205499,119.59274697790747,12.949069192371821,59.01928028061985,183.02310294369363
21.91816120779717,121.37869822485207,12.887538687658495,74.9764002388248,187.3244759435382
-1.9561253126739189,101.26059979317476,4.569150775594623,79.39175885024278,187.17763473168608
8.485493910931638,105.34381551362684,4.639880278651293,89.7521554551454,191.25035733649187
6.266954662055355,102.53846153846153,4.873101946886447,88.19571026433644,189.34031908762907
0.5235241069066774,103.76923076923077,4.881977755494505,82.22054028449021,190.3482247023088
6.225788767532578,102.53846153846153,4.8908535641025646,92.32650620328273,193.53003253831426
4.993514699504402,106.97752808988764,5.009835650749063,81.52794637884736,188.52179541997967
-5.15322220158464,106.93308550185874,5.002605646840148,63.812352488002276,180.9012658382858
0.9910990398515196,109.91620111731844,5.041995229981378,75.97774392658401,189.9448412340323
5.313844934319235,108.75141242937853,5.1293804877589455,81.01294882929734,189.5798968121156
-3.6288645405621764,111.73684210526316,5.150095187030074,58.96437585999938,179.4801776928548
7.564598864212144,123.10526315789474,5.180451578947369,65.15550624230677,185.8766221149367
1.2449873158298317,120.06941838649156,5.446658476547842,54.103898887480426,178.37498843468998
-3.675931202068682,119.54545454545455,5.658882552875696,56.67912904448407,185.559397344883
6.183565188810064,120.91111111111111,5.920752637037037,58.191392132355986,178.83969069169407
13.664933426080808,122.27171903881701,6.181654624768946,69.6021719276284,184.39061216513355
19.751410939527062,127.98445595854922,6.460665951147298,68.23259251180087,182.92630348197034
10.04487664819544,120.48288973384031,6.843736769011407,71.44069305398187,188.72244290863816
-2.4903504314478653,120.82022471910112,6.944320601123596,53.27343829464067,183.52833404631323
4.135580786602958,120.38461538461539,7.160842141651031,60.14178664839831,183.55166338806177
-3.102994898094579,123.70699432892249,7.4200198903591685,43.882578140020215,178.11258725739643
14.808472269303735,117.10526315789474,7.582052974624061,80.053200317688,189.93204418090306
11.601037540168392,114.76271186440678,7.800591041431263,76.16458241610498,187.12684778177461
5.511866189876031,120.65283018867925,8.019953780188679,56.93651882362261,180.0974366026145
2.4103180713850634,112.19716168271667,7.528643917891535,67.72013321621645,185.0356207454396
14.898441988363118,112.11826874685455,8.238958112732762,88.10512533771096,193.56391020893517
3.8742330993702865,110.61194029850746,8.899306014925374,62.61377667144774,178.25078988551027
7.225293580053346,110.05882352941177,9.511960985294117,77.29445898770174,189.63994992235428
4.7797579323824095,106.37931034482759,10.306007748768474,76.30913682411307,188.21469698532673
9.18707647012647,112.06341463414634,10.945361487804877,71.1922380873985,185.01393773922322
2.343637227974824,111.70588235294117,10.863513057598041,63.737931826901175,183.96369000946558
-1.4854829432299255,114.48148148148148,10.807477641975309,56.30311968166824,183.07756174835495
9.472275078247947,115.24078624078624,10.618534551597051,69.03866689615464,185.42571261028996
8.42665936022513,114.54838709677419,10.586746104218362,69.00916865621707,185.7176424969845
5.699499137390006,129.9727047146402,10.449562772952852,47.388049470064786,182.11081782026784
7.571863337212164,121.37623762376238,11.363323483910891,56.111965715136336,181.27966348559744
-4.379597088028703,120.51515151515152,12.551493882575757,45.68694686716368,183.13318935291966
11.250129055119686,122.63636363636364,13.510102190656564,51.169955750770455,176.06629252267098
16.791642192161476,126.96978851963746,14.424998382426988,56.60754585140048,181.21069056130347
28.073473301080497,129.0281831907398,15.372969923251134,67.54038508087883,183.8680648937893
17.11128180509931,125.76151484135107,15.058145090839304,62.309315912360795,186.01769403945187
7.411950196364273,121.94731560461615,14.200270836678374,56.317262833069655,185.0528990779999
7.464757563341465,121.15322580645162,13.698923411038304,56.390474945073166,183.7778665992216
10.709556922840477,126.67611336032388,13.186330120192308,52.0727917991169,181.22567835679263
8.235229785861776,120.27868852459017,12.773418333760246,56.83274070377537,181.64961777626402
10.810527451515469,125.33073322932917,12.382338459438376,54.49904551904814,181.4015897563002
18.165419904941842,129.44094488188978,11.910110828083988,59.34289827681289,182.5285340818448
7.938221687714673,115.47246891651865,8.754013481349912,71.80178713888027,188.09004784903416
19.441439067650663,116.09978768577494,8.838149195859872,86.9325260513831,192.42902386536724
6.086417547310475,109.92307692307692,9.27130817032967,63.858841938320836,176.96680948441696
6.851219040969255,109.18772563176896,9.258026347472924,76.84868282161261,188.44321575988525
5.052962936451706,106.11827956989248,9.311395935483871,74.95074604660225,185.3274586155269
7.164517538986161,111.87769784172662,9.46505623651079,70.95141200176172,185.12964854101295
-0.15854977683335392,114.03971119133574,10.7806531732852,56.641684332070376,181.62059847352467
6.706176163715497,118.28519855595668,12.062080231949459,63.530314742741844,187.17141736693247
11.925450627841713,120.89873417721519,13.367636598553345,62.5422969706455,184.88321711857233
10.309402176803587,119.81967213114754,14.758130472677596,58.87973819723389,183.14813862425547
11.046939173455911,137.87431693989072,16.051228087431696,38.44821646969453,181.32682232356103
15.14963340584788,126.26086956521739,16.40114700996377,53.66970008777203,181.1820832571053
-2.4342930215894683,128.40425531914894,16.48003914716312,34.435501088487776,181.7540885763893
17.017852358828492,130.48936170212767,16.90789185904255,46.09151174132814,176.47091294366984
20.5358351260561,137.7221238938053,17.305061837168143,42.61642330852232,177.10777391343967
28.00536073223836,137.58679706601467,17.49680207387356,52.855500712559646,179.93373912020954
23.935965852481132,136.95672556797692,17.769632812838083,50.76218940923154,181.5525819375654
11.010324830972422,132.41755888650962,17.293732777480372,45.73947002408231,184.44043685709988
14.986320853850032,133.06060606060606,17.18574556096681,48.14069365890314,183.40072442662597
14.9868549916375,137.5668604651163,17.0133481640625,41.53303399554978,181.12638763309107
14.058959916830275,132.3727506426735,16.89408064634594,46.35446903860954,181.56234041079873
17.90892131535145,134.00110253583242,16.60581736585814,48.52117976168786,181.21917834802696
27.5444679027664,139.19321148825065,16.54840600708691,51.780256080072995,179.97740567264415
3.5788045698702433,103.6608695652174,9.898820403726708,77.98965738751018,187.97054278658405
8.631126300777993,105.66227657572907,10.472178711194733,82.02102416051844,189.52435314666425
9.570729566740255,101.79495268138801,11.014938208201894,87.8168326717223,191.05599399457193
4.524202012024631,103.91482649842271,11.49493070347003,78.35977396836724,189.24532915823536
8.327227973300722,101.26498422712933,11.974923198738171,85.90704866878873,190.8197281213555
14.28445401251355,103.99029126213593,12.777373058252428,90.32372343655526,192.80693374443007
6.255894116980585,103.65822784810126,13.348746925632911,75.3879882368247,186.13906889357827
2.720391492771938,107.70926517571885,14.339296428115015,65.84365676238103,185.17182687344297
17.532477633345025,109.36018957345972,15.033793161137442,83.7363740504393,190.59787915169142
21.525706119754858,108.49044585987261,16.013348054140128,90.98407189902699,193.96215969328486
18.700124008752738,116.51592356687898,16.873207141719746,74.21420984968283,188.90321654952882
13.53903493247833,108.0,16.929902487179486,76.66985238698523,188.0607199416864
0.6765916849981295,109.85623003194888,16.824511531948882,56.85754668760206,182.8616965665017
12.232929744141984,106.27536231884058,16.90825971980676,71.64682076913809,182.59751306364345
24.61485465787979,111.60194174757281,16.9383727394822,87.49473684945043,191.42019667862564
28.14815633863202,112.68932038834951,16.88640682847896,92.14797226349411,193.57554314169056
17.644230419594066,113.23300970873787,16.202238677184464,79.68414871233232,191.47516667866057
13.315283624009055,110.03370786516854,15.393527423756018,78.86511008371548,190.97706174863097
5.7540004150875745,106.09904153354633,14.644331737220446,71.5158952316671,186.5052680873463
4.875544705184296,109.42718446601941,14.149734223300971,66.11691420040638,184.81828818454247
16.83897377333875,107.23225806451613,13.422128762096774,90.71323228187349,194.52864533514764
8.607955855969664,106.45454545454545,12.822895965909089,77.61801053229061,188.28749609677547
6.340599386687103,110.15121951219513,12.156240646341464,69.04137777204606,185.00823854389554
7.400684300745695,106.66568914956012,7.9942225073313775,83.59941883779608,190.85864619394187
15.151789237935617,109.72529858849077,8.398427084690553,91.11912084668732,194.09105728193302
5.101030378356285,104.06569343065694,8.978638346715329,72.86476548535303,180.80806688436903
1.4538830902589552,106.76173285198556,9.385589929602885,69.7562140892079,184.4496537805374
4.786876367099325,102.22627737226277,9.998065379562043,80.61317487450852,188.05064125923403
10.434241326525608,106.64179104477611,10.743027677238805,82.02681078972654,188.97738818521586
1.5198470488372493,107.74452554744525,11.670169314781022,64.0006159642897,181.8954637776787
3.3090369099830355,112.27012522361359,12.58004066905188,64.10033670728494,185.6414656899674
19.87673607391045,113.25945945945946,13.818437267567566,83.29237637291867,190.49353702603523
14.155389160340832,111.95652173913044,15.047504769927535,74.17778380949457,187.02642115821172
17.931381161230604,130.8360655737705,16.290004704007284,54.00451871320189,183.19920782974907
16.027926588872475,120.43169398907104,16.44250727777778,62.533016323534596,183.37929100151095
0.22201020916261882,121.4404973357016,16.182345308170515,44.386470761207484,181.78730319591696
14.881748875204664,119.11764705882354,16.389276865418893,57.41481189711262,178.03998694615038
26.241314326327796,124.72291296625222,16.479765958259325,69.51352744477424,184.474892042958
31.747381644655604,124.82978723404256,16.59899316932624,77.2004546851432,186.8818534438564
13.143823872679633,122.38181818181818,16.444041453636363,57.092375688721965,182.7744114514969
14.028578610317368,121.1,15.583238306250001,64.68306944246275,187.3377291383954
8.548039603365453,117.16,16.017150673333333,58.89161577751908,183.52072684748697
10.590678996153173,124.82978723404256,14.346444601950354,53.16168460033854,181.74723744017828
18.027918325217684,117.98701298701299,14.422607435064933,74.14084362733067,188.5225457241909
8.693593045352543,119.59778597785977,13.756782397601475,58.57026985786295,183.23124518797164
17.8204251903814,125.38709677419355,13.388159623968493,63.93895767849565,184.8937888862763
0.7046365970811337,99.60131950989633,5.265133600377003,87.698345263832,191.8601617770242
5.235140324670908,101.10332103321034,5.558957673739237,91.69469969675161,193.12183807903028
6.328994712139746,100.48466257668711,5.9498590368098165,92.26160808980536,192.36713499116254
-2.4683922083230527,104.36,6.37395402,73.37663904342509,186.57898527174814
4.557504547359315,100.49397590361446,6.63679538253012,89.82934089411046,192.40260763289572
3.905698531475281,103.89655172413794,7.320680493730406,80.5072258758336,187.81875956222666
-3.3988014873912675,102.04347826086956,8.041342906832298,70.12865378469934,183.61227643979248
1.867680442225435,106.44075829383887,8.983657992101104,74.4169047608341,187.97364060454862
7.7299390361252165,105.47819063004846,10.007570575121163,80.47556189863857,188.23138406768297
7.97298392532781,108.31612903225806,10.81083365,76.7142404130794,187.86821917000964
10.439422486008255,117.2624,11.537196064,68.62380187627505,186.9839754542668
12.137198960072368,116.94258373205741,11.944247275119618,69.70334042968503,186.45297247678968
-1.098030836678106,111.5,12.447657921474358,58.71669774782297,183.76238650597543
11.913439250613152,114.8432,12.873014471199998,64.87742354163993,180.68019876222675
22.316816462579027,115.87081339712918,13.275804698564592,82.63237630773251,189.46217794084725
27.483522283942534,121.46835443037975,13.611115581487342,82.30061746673228,189.89656519465683
16.703455424965597,114.7001647446458,13.914188214168039,79.37201931472497,191.2829168485732
3.782639571013675,114.33333333333333,13.158094356349205,61.81238457872133,185.5211726973902
7.241425733127386,111.10126582278481,12.869124435126581,70.03566863530688,186.76463316009088
1.2587178802388053,116.23595505617978,12.804131366773676,52.249708173959775,180.03107671667442
16.42627311689401,111.08,12.513057663999998,85.18475459654985,192.35153914365586
15.4319832492734,109.4672,12.2629571816,84.99080789003546,191.28898182236208
10.658826092020291,113.768,12.0128566992,70.87838751552306,186.00041812270277
17.682877575986595,105.6821499668215,13.930285550763104,92.66780575057896,194.59736369217697
16.946038307889495,106.51004016064257,16.527500885207495,83.78047389584628,189.87197663380687
16.00972265223868,105.68196721311476,18.617201521311475,74.67187948293517,182.9613255651227
16.506111246603297,106.26732673267327,21.18176786633663,78.69366245067343,189.63664580308003
27.19926564008213,105.1311475409836,23.46854053442623,92.83511510121734,194.23553753654502
29.81205908573341,106.89966555183946,26.41382629598662,88.9114925060707,192.41292526816338
18.806580545400124,105.48,27.133284824166665,70.53576359514786,184.3424678739144
19.289703674578533,108.35867768595041,27.709873824793387,70.89066267482676,187.669510510992
29.142664112996727,111.55276381909547,28.892757845058625,76.3375047023743,187.6403622535317
23.97247469108379,110.33333333333333,29.85434209259259,67.28602732924865,183.5012280640908
35.419325635184634,123.96,30.3633032875,67.35762656498814,186.2616042173035
26.945511183293803,120.61842105263158,29.334660765624996,57.93872870737161,180.94629934233438
15.40990542411933,120.64179104477611,28.94355807379768,47.66535821210466,181.8408019065591
28.89724624914524,121.72,28.450762152499998,58.8057049083701,180.07922081172487
34.0094359413759,123.42786069651741,27.674874070480925,65.93685932877709,183.03015815439954
47.483496432112304,128.72139303482587,27.04053206882255,76.92637328676841,185.20480195830453
38.68204022911047,127.96989966555184,28.305854037625416,69.67358204192136,187.26729551598814
19.461649467323014,122.68627450980392,28.673791816176468,51.47390536609638,183.37232222475376
24.122752287570933,119.49918433931485,29.640816424959215,56.181059125521614,181.19830760222476
27.144321744427288,125.39603960396039,31.008713441419143,53.33202018137354,182.59245148232577
33.35992469611969,117.57894736842105,31.92884905016447,70.72948640078445,186.87735812325027
42.948078821795434,120.51515151515152,33.72760959511785,76.19201665600066,187.4866989444746
35.95654068628903,122.0,34.89131752787162,63.83639156143832,184.7711684030209
10.689991784709889,104.99302224160489,6.864117095508068,94.49881228503685,195.6659598374399
5.832695479127324,105.31137724550898,6.978636597519246,80.90329981901841,187.36061818291932
9.562634612607724,103.13559322033899,7.157917046610169,91.24658462023586,191.9774602745773
3.161131267495449,104.55932203389831,7.402252582627118,80.11960563743092,188.9200489864609
9.47812778972451,101.36051502145922,7.745042042918455,94.81336587750873,194.4407951521619
9.643755659292879,105.6468085106383,7.924502053191489,88.27213550463962,192.19969040917653
6.067500140939899,102.42372881355932,7.74485627542373,88.17953551169441,192.28062045973758
-5.251796658740176,106.31645569620254,7.566726495780589,65.06106565929323,184.19604451001655
6.949755572228298,106.83578947368422,7.405651696842105,82.15673758761636,189.44842318591438
5.171741557244104,107.37974683544304,7.275824373417721,78.26476133923465,187.7485909908513
8.641007287524218,110.91959798994975,7.076626779731994,80.7698492376731,190.12506671983064
7.7366668043320885,108.7,6.9177659052083325,76.38961858366494,184.27071768454118
-8.846091081224984,112.50920245398773,6.669239916155419,51.80181029409929,179.82634374546743
9.594867081893796,111.09368635437882,6.521362532586557,77.8131882059186,185.8333700109902
12.879624272748856,111.416,6.285439375999999,84.80258214237605,189.6243972456272
23.668011016654532,110.97183098591549,6.204125497987927,104.26264269299652,197.7705881602454
10.545405494918441,110.03585657370517,5.968924483067729,89.75554117638579,195.21491673824025
4.356086775928844,104.26848249027238,5.660213635214008,88.79842254353387,194.3710318930914
-3.7796597090490422,107.43614931237721,5.5447927829076615,65.39466236314857,182.15526416748247
-8.006069482434867,106.48910891089109,5.416335137623761,59.61172349517883,179.52323702612856
9.414468290511905,104.30708661417323,5.212990083661417,96.21394268498432,196.31955109230705
5.27499995893686,103.18837675350701,5.132562485971944,89.52437202136161,192.5703113019037
6.4016847877469445,109.58517034068136,4.958113023046092,82.16943947548356,190.31103805146407
6.434774390319433,110.52577319587628,8.019664604810997,78.8815950429984,190.99225845336625
11.199029773402174,108.17782909930716,8.299089901847575,88.59554119894442,193.87343042669698
6.651502456932889,105.45454545454545,8.378246034090909,82.31553925213018,189.49682828383365
3.0379657998674645,105.42105263157895,8.524850937969923,78.33474698157974,189.24268475126115
3.2986532796561505,104.15789473684211,8.734450172932332,79.53966520108197,189.13335683120027
0.18716512201467594,106.72727272727273,9.011807357954545,64.96457557317889,180.51649053639147
-0.41814978198303265,109.84210526315789,9.241259805451127,66.05555207882678,185.55706692941882
-0.061656164723729034,110.89158878504674,9.484983454205608,64.75274745304704,185.1909758570231
